5937,4105,39,47,(60)คือการลงโทษนานาชนิดก็จะปรากฏขึ้นต่อหน้าพวกเขา โดยที่ไม่เคยคาดฝันมาก่อนเลย,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5938,4106,39,48,(61)คือความชั่วร้ายของพวกเขา และการเยาะเย้ยที่พวกเขาเคยกระทำไว้ในโลกดุนยา ก็จะปรากฏขึ้นต่อหน้าและห้อมล้อมพวกเขา,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5939,4107,39,49,(62)คือเมื่อมนุษย์ผู้เนรคุณผู้นี้ประสบกับทุกข์ภัย หรือความยากแค้น หรือการทดสอบ เขาก็จะนอบน้อมและผินหน้าเข้าหาอัลลอฮ์ ครั้นเมื่อเราปลดเปลื้องความทุกข์ยากให้พ้นจากเขาแล้ว มนุษย์ผู้เนรคุณผู้นี้ กลับกล่าวว่าฉันได้รับสิ่งนี้มาด้วยความรู้ความสามารถของฉันต่างหาก,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5940,4107,39,49,(63)มันมิใช่ดังที่พวกเขากล่าวอ้าง แต่ทว่ามันเป็นการทดสอบแก่เขา เพื่อเราจะทดสอบเขาในสิ่งที่เราได้ให้ความโปรดปรานแก่เขาว่า เขาจะเป็นผู้จงรักภักดี หรือผู้ทรยศ,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5941,4108,39,50,(64)คำพูดเช่นนี้ได้มีผู้เนรคุณเคยกล่าวมาก่อนแล้ว เช่น กอรูนและคนอื่น ๆ แต่สิ่งที่พวกเขาได้รวบรวมมันไว้และได้แสวงหาเอาไว้มันมิได้ก่อประโยชน์อันใดแก่พวกเขาเลย,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5942,4109,39,51,(65)คือพวกเขาจะไม่ถูกลงโทษโดยปราศจากการทำผิด แต่จะถูกลงโทษด้วยการทำผิดของพวกเขาและบรรดาผู้อธรรมเหล่านั้น คือพวกกุฟฟารกุเรชก็จะได้รับการตอบแทนเช่นเดียวกัน คือการลงโทษตามที่พวกเขาได้กระทำไว้เช่น การตั้งภาคี การดื้อรั้น และการอธรรมต่าง ๆ,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5943,4110,39,52,(66)เรื่องของปัจจัยยังชีพนั้นมิได้ขึ้นอยู่กับความฉลาดหรือความโง่ของมนุษย์ หากแต่ขึ้นอยู่กับการจัดสรรปันส่วนและเคล็ดลับของพระองค์,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5944,4110,39,52,(67)อัลกุรฏุบีย์กล่าวไว้ในตัฟซีรของเขาว่า ที่กล่าวคือมุอ์มินผู้ศรัทธาโดยเฉพาะ ก็เพราะว่า เขาเป็นผู้พินิจพิจารณาและใคร่ครวญถึงสัญญาณต่าง ๆ แล้วก็ทำให้เกิดประโยชน์ด้วยกับมัน,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5945,4111,39,53,(68)คือผู้ละเมิดกระทำผิดต่อตัวเอง ด้วยการฝ่าฝืนและทำบาปอย่าได้หมดหวังต่อการขออภัยโทษและความเมตตาของอัลลอฮ์,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5946,4111,39,53,(69)คือพระองค์ทรงอภัยโทษความผิดทั้งหมดแก่ผู้ที่พระองค์ทรงประสงค์ ถึงแม้ว่าความผิดนั้น ๆ จะมากมายเท่าฟองน้ำที่ลอยอยู่ในแม่น้ำก็ตาม,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5947,4112,39,54,(70)จงกลับไปหาอัลลอฮ์ และยอมจำนนต่อพระองค์ด้วยการจงรักภักดี การนอบน้อม และการทำความดีก่อนที่การตอบแทนของพระองค์จะเกิดขึ้นแก่พวกท่าน แล้วก็จะไม่พบผู้ใดจะมาปกป้องการลงโทษของพระองค์ให้แก่พวกท่านได้,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5948,4113,39,55,(71)จงปฏิบัติตามอัลกุรอาน ด้วยการปฏิบัติตามข้อใช้ของพระองค์ และปลีกตัวจากข้อห้ามของพระองค์ และจงยึดมั่นต่อคัมภีร์ที่ดียิ่งที่ได้ถูกประทานให้พวกท่านซึ่งจะนำความสุข และความสำเร็จให้แก่พวกท่าน ก่อนที่การลงโทษจะเกิดขึ้นแก่พวกท่านโดยกะทันหันในขณะที่พวกท่านลืมตัว ไม่รู้ว่ามันจะเกิดขึ้นเมื่อใด เพื่อที่พวกท่านจะได้เตรียมตัว,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5949,4114,39,56,(72)เพื่อมิให้บางคนที่ละเมิดในการกระทำความผิด และฝ่าฝืนจะกล่าวว่า โอ้ความหายนะของข้าพระองค์ต่อการละเมิดและความบกพร่องของข้าพระองค์ในการจงรักภักดีต่ออัลลอฮ์และในสิทธิของพระองค์ โดยที่ขณะนั้นข้าพระองค์เป็นผู้เยาะเย้ยต่อบัญญัติของอัลลอฮ์และศาสนาของพระองค์,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5950,4115,39,57,(73)หรือจะกล่าวว่า หากอัลลอฮ์ทรงชี้แนะทางแก่ข้าพระองค์ ข้าพระองค์ก็จะอยู่ในแนวทางที่ถูกต้องจงรักภักดีต่ออัลลอฮ์ และอยู่ในหมู่ปวงบ่าวที่ดีของพระองค์,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5951,4116,39,58,(74)หรือจะกล่าวขณะที่มองเห็นการลงโทษได้เกิดขึ้นแล้วว่า หากข้าพระองค์มีโอกาสได้กลับไปสู่โลกดุนยาอีกครั้งหนึ่ง ข้าพระองค์ก็จะกระทำทุกอย่างเพื่อเป็นการจงรักภักดีต่ออัลลอฮ์ และจะทำให้ความประพฤติและการงานทุกอย่างของข้าพระองค์ดียิ่งขึ้น,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5952,4117,39,59,(75)พระองค์ได้ตรัสแก่พวกนักโทษเหล่านั้นว่า เปล่าเลย! การฮิดายะฮ์จากอัลลอฮ์ได้มียังเจ้าแล้วด้วยการส่งบรรดาร่อซูลมาเผยแผ่ และประทานคัมภีร์มาเพื่อเป็นสักขีพยาน แต่เจ้าปฏิเสธต่อสัญญาณต่าง ๆ และแสดงความโอหังไม่ยอมศรัทธา เจ้าจึงเป็นคนหนึ่งในหมู่ผู้ปฏิเสธศรัทธาทั้งหลาย,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5953,4118,39,60,(76)ในวันกิยามะฮ์นั้นเจ้าจะเห็นบรรดาผู้ที่กล่าวเท็จต่ออัลลอฮ์ด้วยการตั้งภาคีกับพระองค์ และตั้งให้พระองค์มีพระบุตร ใบหน้าของพวกเขาจะดำคล้ำ เพราะการกล่าวเท็จและการอุปโลกน์ของพวกเขา,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5954,4119,39,61,(77)อัลลอฮ์จะทรงให้บรรดาผู้ยำเกรงรอดพ้น เพราะความสุขและชัยชนะของพวกเขาตามที่พวกเขาต้องการคือสวนสวรรค์ที่พำนักของคนดี ๆ ทั้งหลาย ความเบื่อหน่าย ความตกใจจะไม่เกิดขึ้นแก่พวกเขา และพวกเขาก็จะไม่เศร้าโศกเสียใจในวันกิยามะฮ์แต่พวกเขาจะมีความปลอดภัย,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5955,4120,39,62,(78)อัลลอฮ์เป็นผู้สร้างและผู้ให้บังเกิดทุกสิ่งทุกอย่าง ทรงมีอำนาจจัดการตามที่พระองค์ทรงประสงค์ ไม่มีพระเจ้าอื่นใดนอกจากพระองค์,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5956,4121,39,63,(79)คือกุญแจแห่งขุมคลังทุก ๆ สิ่งอยู่ในพระหัตถ์ของพระองค์ ไม่มีผู้ใดอื่นจากพระองค์ที่จะครอบครองกิจการและมีอำนาจในการจัดการ บรรดาผู้ปฏิเสธสัญญาณ (อายาต) อันชัดแจ้งของอัลกุรอานและสิ่งปาฏิหาริย์ของอัลลอฮ์ พวกเขาเป็นผู้ขาดทุนอย่างย่อยยับ,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5957,4122,39,64,(80)อิบนฺกะซีร กล่าวในตัฟซีรของท่านว่า พวกมุชริกีนเพราะความโง่บัดซบของพวกเขาได้เรียกร้องเชิญชวนท่านร่อซูลุลลอฮ์ ศ็อลลัลลอฮุอะลัยฮิวะซัลลัม ให้เคารพบูชาบรรดาพระเจ้าของพวกเขา แล้วพวกเขาก็จะเคารพภักดีพระเจ้าของท่าน อายะฮ์นี้จึงถูกประทานลงมา,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5958,4123,39,65,(81)หากเจ้าตั้งภาคี โอ้มุฮัมมัดเอ๋ย! การงานที่ดีของเจ้าก็จะสูญเสีย และไร้ผล และแน่นอนในวันอาคิเราะฮ์เจ้าจะอยู่ในหมู่ผู้ขาดทุนอย่างย่อยยับ,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5959,4124,39,66,(82)จงให้ความบริสุทธิ์ใจในการอิบาดะฮ์ต่ออัลลอฮ์พระองค์เดียว และอย่าอิบาดะฮ์สิ่งใดอื่นนอกจากพระองค์และจงเป็นผู้กตัญญูขอบคุณ เพื่อความโปรดปรานแห่งพระผู้อภิบาลของเจ้า,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5960,4125,39,67,(83)พวกเขาไม่รู้จักอัลลอฮ์อย่างแท้จริง ทั้งนี้ก็เพราะว่าพวกเขาได้ตั้งภาคีอื่นคู่เคียงกับพระองค์ ให้ความเท่าเทียมระหว่างพระองค์กับหิน ปูน และไม้ในการอิบาดะฮ์ แล้วพระองค์ทรงเตือนพวกเขาถึงความยิ่งใหญ่ของพระองค์ว่า แผ่นดินนั้น ทั้งๆ ที่ความกว้างใหญ่ไพศาลของมัน แต่ในวันกิยามะฮ์มันจะอยู่ในกำพระหัตถ์และอำนาจของพระองค์,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5961,4125,39,67,(84)อัลซะมัคชะรีย์ กล่าวไว้ในตัฟซีรอัลกัชชาฟของท่านว่า เป้าหมายของคำพูดนี้ เป็นการวาดให้เห็นถึงความยิ่งใหญ่ของพระองค์ และมิให้วิพากษ์วิจารณ์ แต่ให้หยุดแค่เพียงข้อเท็จจริงเท่านั้น คือมิให้วิจารณ์ถึงกำพระหัตถ์หรือพระหัตถ์ขวาแต่อย่างใด อัลลอฮ์มหาบริสุทธิ์ยิ่งจากสิ่งที่พวกมุชริกีนกล่าวหา เช่น คุณลักษณะที่บกพร่อง และไม่มีความสามารถ,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5962,4126,39,68,(85)คือแตรสังข์ที่อิสรอฟีล อะลัยฮิสสลามใช้เป่าโดยอนุมัติของอัลลอฮ์ จุดมุ่งหมายของการเป่าสังข์ครั้งนี้คือการเป่าให้ตาย อิบนฺกะซีร กล่าวในหนังสือ   مختصر ابن كثير เล่มที่ 3 หน้า 229 ว่า คือการเป่าครั้งที่สอง ซึ่งสิ่งที่มีชีวิตที่อยู่ในชั้นฟ้าทั้งหลายและแผ่นดินจะตายหมด เว้นแต่ผู้ที่พระองค์ทรงประสงค์,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5963,4126,39,68,(86)แล้วแตรสังข์ได้ถูกเป่าขึ้นอีกครั้งหนึ่งคือการเป่าให้มีชีวิต ณ บัดนั้นบรรดาสิ่งที่พระผู้อภิบาลสร้างขึ้นทั้งมวล ซึ่งตายไปแล้ว ก็จะลุกขึ้นจากกุบูรและยืนมองดูเพื่อรับคำบัญชา,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5964,4127,39,69,(87)แผ่นดินในทุ่งมะห์ซัรจะประกายแสงออกมาด้วยรัศมีของอัลลอฮ์ในวันกิยามะฮ์ ขณะที่พระองค์ปรากฏตัวขึ้นเพื่อตัดสินชี้ขาดระหว่างปวงบ่าว บันทึกการงานของปวงบ่าวจะถูกนำมากางแผ่เพื่อชำระสอบสวน บรรดานบีจะถูกนำมาเพื่อพระผู้อภิบาลจะสอบถามพวกเขาถึงการที่ประชาชาติของพวกเขาได้ตอบรับอย่างไรบ้าง ? บรรดาพยานคือผู้ที่มีหน้าที่บันทึกการงานของมนุษย์ก็จะถูกนำมาเช่นกัน เพื่อที่พระองค์จะตัดสินระหว่างปวงบ่าวด้วยความยุติธรรม พวกเขาจะไม่ถูกอธรรมแต่ประการใดจากการงานของพวกเขา ไม่ว่าจะด้วยการตัดทอนผลบุญ หรือเพิ่มการลงโทษ,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5965,4128,39,70,(88)มนุษย์ทุกคนจะได้รับการตอบแทนตามผลงานทั้งความดี และความชั่ว และพระองค์ทรงรอบรู้ดียิ่งในสิ่งที่มนุษย์ทุกคนกระทำไว้ โดยไม่จำเป็นต้องมีบันทึกหรือพยาน,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5966,4129,39,71,(89)เสมือนกับบรรดาผู้ที่มีเวรกรรมในโลกดุนยาถูกไล่ต้อนไปสู่กรงขัง,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5967,4129,39,71,(90)ประตูนรกจะถูกเปิดออกอย่างกะทันหันเพื่อต้อนรับพวกเขา,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5968,4129,39,71,(91)เพื่อสาธยายบรรดาคัมภีร์ที่ถูกประทานมาจากฟากฟ้า,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5969,4129,39,71,(92)คือขู่สำทับพวกท่านถึงความชั่วร้ายของวันนี้ดอกหรือ? พวกเขาตอบว่า บรรดาร่อซูลได้มาหาพวกเราและกล่าวเตือนพวกเราและได้นำหลักฐานและข้อพิสูจน์ต่าง ๆ มาแสดงแก่พวกเราแล้ว แต่พวกเราปฏิเสธไม่ยอมเชื่อฟัง,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5970,4130,39,72,(93)จงเข้าไปรับการเผาไหม้ในนรกญะฮันนัม และพำนักอยู่ในนั้นตลอดกาล,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5971,4131,39,73,(94)คือพวกเขาจะถูกนำมาสู่สวนสวรรค์เป็นกลุ่ม ๆ อัลกุรฏุบีย์กล่าวไว้ในตัฟซีรของเขาว่า การนำชาวนรกไปสู่นรกคือการไล่ต้อนพวกเขาด้วยความอัปยศ และความต่ำต้อย เหมือนกับได้มีการกระทำกับอาชญากรนักโทษที่ทำผิดกฎหมาย ส่วนการนำชาวสวรรค์ไปสู่สวนสวรรค์นั้น พวกเขาจะถูกนำไปยังที่พำนักอันมีเกียรติและได้รับความโปรดปรานโดยการขี่พาหนะของพวกเขาไปเหมือนกับได้มีการปฏิบัติกับคณะผู้แทนที่จะเข้าเฝ้ากษัตริย์ ดังนั้นการนำไปสู่สถานที่ทั้งสองแห่งจึงแตกต่างกัน ,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5972,4131,39,73,(95)อัศศอวีย์ได้กล่าวไว้ในฮาชิยะฮ์ของเขาว่า เคล็ดลับในการเพิ่ม “วาว” ที่นี่ “วะฟุติฮัต” ไม่เหมือนกับอายะฮ์ที่ 71 ซึ่งไม่มี “วาว” คือ “ฟุติฮัต” เพราะบรรดาประตูคุกจะถูกปิดจนกว่าจะมีนักโทษมาจึงจะถูกเปิดเพื่อรับนักโทษแล้วปิดตามเดิม ซึ่งแตกต่างกับบรรดาประตูแห่งความปรีดาปราโมทย์ มันจะถูกเปิด เพื่อคอยต้อนรับผู้ที่จะเข้าไป ดังนั้นการเพิ่มจึงเหมาะสมกว่าอายะฮ์ก่อน ยามเฝ้าประตูสวนสวรรค์จะกล่าวแก่พวกเขาว่า ความศานติจงมีแด่ท่าน โอ้บรรดาผู้ยำเกรงที่เป็นคนดีทั้งหลาย พวกท่านบริสุทธิ์จากความผิดและบาปต่าง ๆ ดังนั้นพวกท่านจงเข้าไปในสวนสวรรค์ที่พำนักอันสถาพร,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5973,4132,39,74,(96)นักตัฟซีรกล่าวว่า การกล่าวถึงสัญญาของอัลลอฮ์ ตะอาลา แก่พวกเขาด้วยคำกล่าวของพระองค์ที่ว่า تِلْكَ الْجَنَّةُ الَّتِيْ نُوْرِثُ مِنْ عِبَادِنَا َمْن كَانَ تَقِيَّا “นั่นคือสวนสวรรค์ซึ่งเราให้เป็นมรดกแก่ปวงบ่าวของเราผู้ที่มีความยำเกรง”,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5974,4132,39,74,(97)ผลบุญของบรรดาผู้กระทำความดีด้วยการจงรักภักดีต่ออัลลอฮ์นั่นคือ สวนสวรรค์ช่างยอดเยี่ยมแท้ ๆ,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5975,4133,39,75,(98)บรรดามลาอิกะฮ์จะห้อมล้อมบัลลังก์ของอัรรอห์มานทุก ๆ ด้าน แซ่ซ้องสดุดีด้วยการสรรเสริญ อัลลอฮ์ ตะอาลา ด้วยคำกล่าวที่ว่า  سُبْحَانَ اللهِ وَبِحَمْدِهِ سُبْحَانَ اللهِ الْعَظِيْمُ นักตัฟซีรอธิบายว่า คือมีเสียงกล่าวว่า อัลฮัมดุลิลลาฮ์ ในความยุติธรรมของพระองค์และการตัดสินของพระองค์ ผู้ที่กล่าวคำสรรเสริญนี้คือบรรดามุอ์มิน ผู้ศรัทธาและพวกกุฟฟารผู้ปฏิเสธศรัทธา บรรดามุอ์มินกล่าวสรรเสริญอัลลอฮ์ในความโปรดปรานของพระองค์ ส่วนพวกกุฟฟารผู้ปฏิเสธศรัทธากล่าวสรรเสริญพระองค์ในความยุติธรรมของพระองค์  ,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5976,4134,40,1,(1)ซูเราะฮ์นี้เป็นหนึ่งในซูเราะฮ์ทั้งเจ็ดที่เริ่มด้วยอักษร ฮา มีม และเรียกว่า ฮา มีม ทั้งเจ็ด หรือตระกูล ฮา มีม,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5977,4135,40,2,(2)เราได้ประทานอัลกุรอานนี้แก่เจ้า ซึ่งประมวลไว้ด้วยสัจธรรมปราศจากการสงสัยใด ๆ ทั้งสิ้น และข้อเท็จจริงที่ไม่มีความเท็จ หรือไร้สาระเจือปนอยู่เลย อัลกุรอานนี้ถูกประทานลงมาจากพระผู้ทรงเดชานุภาพในอำนาจของพระองค์ ทรงรอบรู้ในกิจการของปวงบ่าวของพระองค์,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5978,4136,40,3,(3)พระผู้ทรงอภัยจากการทำบาปของปวงบ่าว และทรงรับการกลับเนื้อกลับตัวของบรรดาผู้ละเมิดและสำนึกผิด และทรงลงโทษอย่างเฉียบขาดแก่ผู้เย่อหยิ่ง ผู้ละเมิดขอบเขต และผินหลังให้กับการจงรักภักดีต่อพระองค์ พระองค์เป็นผู้ทรงเต็มเปี่ยมไปด้วยความเมตตาและความโปรดปราน,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5979,4137,40,4,(4)อัลอายาตของอัลกุรอานเป็นที่ชัดแจ้งแล้ว ดังนั้นบรรดาผู้ปฏิเสธศรัทธาเท่านั้นที่จะโต้เถียงและไม่ยอมรับความจริง และอย่าได้ให้พวกเขาที่ได้ตระเวนไปตามหัวเมืองต่าง ๆ เพื่อแสดงความยิ่งใหญ่ของพวกเขาหลอกลวงเจ้า ความภาคภูมิใจของพวกเขานั้นเป็นเพียงชั่วครู่ชั่วยาม และจะต้องสูญสิ้นไป แต่สิ่งที่แน่นอนที่สุดนั้นคือพวกเขาจะต้องได้รับการลงโทษ เพราะข้านั้นจะทรงผ่อนผันให้แก่พวกเขา แต่จะไม่ทอดทิ้งพวกเขาอย่างแน่นอน อายะฮ์นี้เป็นการปลอบใจท่านนบี ศ็อลลัลลอฮุอะลัยฮิวะซัลลัม และเป็นสัญญาร้ายแก่พวกกุฟฟาร,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5980,4138,40,5,"(5)ก่อนหน้าพวกกุฟฟารมักกะฮ์ มีหมู่ชนอื่น ๆ เช่น กลุ่มชนของนูห์ อ๊าด, ษะมูด, ฟิรอาวน์ และอื่น ๆ ได้ปฏิเสธบรรดานบีของพวกเขามาก่อนแล้ว แต่ละประชาชาติได้ตั้งใจที่จะฆ่าร่อซูลของพวกเขา และได้โต้เถียงบรรดาร่อซูลด้วยความเท็จ เพื่อที่จะลบล้างสัจธรรมให้หมดสิ้นไป สำหรับพวกเขาเหล่านี้เราได้ลงโทษพวกเขา ซึ่งเป็นที่ประจักษ์แก่พวกกุฟฟารมักกะฮ์ เพราะพวกเขาได้ไปพบเห็นมาแล้ว",th,2024-01-21 17:35:46,2024-01-21 17:35:46
5981,4139,40,6,(6)ดังที่ประกาศิตแห่งการลงโทษได้กำหนดไว้แก่บรรดาผู้ปฏิเสธศรัทธาในสมัยก่อนๆ ว่า พวกเขาต้องเป็นชาวนรก ดังนั้น บรรดาผู้ปฏิเสธศรัทธาชาวมักกะฮ์ก็จะมีสภาพเช่นเดียวกันอย่างแน่นอน,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5982,4140,40,7,(7)บรรดามลาอิกะฮ์ผู้แบกบัลลังก์ และผู้ที่เรียงรายล้อมรอบบัลลังก์ ซึ่งเป็นบ่าวผู้มีเกียรติ ไม่มีผู้ใดรู้จำนวนแน่นอนนอกจากอัลลอฮ์พวกเขาอยู่ในสภาพทำการอิบาดะฮ์ต่ออัลลอฮ์อยู่ตลอดกาล จะให้ความบริสุทธิ์ และแซ่ซ้องสดุดีไม่ขาดระยะ พวกเขามีความเชื่อมั่นศรัทธาต่อการมีของพระองค์ นอบน้อมไม่เย่อหยิ่งในการทำอิบาดะฮ์ต่อพระองค์ พวกเขาจะวิงวอนขออภัยโทษให้แก่บรรดาผู้ศรัทธาทั้งหลาย ตลอดจนผู้ขอลุแก่โทษด้วย เพื่อกลับตัวและดำเนินตามแนวทางแห่งสัจธรรม ซึ่งบรรดาร่อซูลและนบีได้นำมาเผยแผ่ และขอให้ทรงคุ้มครองบรรดาผู้ศรัทธาเหล่านั้นได้พ้นจากการลงโทษแห่งไฟนรก ,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5983,4141,40,8,(8)นอกจากนั้นพวกเขายังได้วิงวอนขอให้คุ้มครองปู่ย่าตายายของพวกเขา ตลอดจนลูกหลานผู้กระทำความดีให้ได้เข้าในสวนสวรรค์ เพื่อที่จะให้พวกเขาได้มีความสุขอย่างสมบูรณ์ อย่างพร้อมหน้าพร้อมตา,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5984,4142,40,9,(9)ผู้ใดที่พระองค์ทรงคุ้มครองให้พวกเขาพ้นจากความชั่ว หรือการลงโทษ นั่นหมายถึงว่า เขาได้รับความโปรดปรานและเมตตาจากพระองค์ และนั่นคือ ความสำเร็จอันใหญ่หลวง,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5985,4143,40,10,(10)ในวันกิยามะฮ์ มลาอิกะฮ์จะตะโกนเป็นเชิงประณามแก่พวกกุฟฟารว่า การเกลียดชังของอัลลอฮ์แก่พวกเจ้า ในโลกดุนยานั้นยิ่งใหญ่กว่าการเกลียดชังของพวกเจ้าต่อตัวของพวกเจ้าเองในวันนี้ ขณะที่พวกเจ้ามองเห็นการลงโทษของอัลลอฮ์,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5986,4144,40,11,(11)นักตัฟซีรกล่าวว่า การตายครั้งแรกขณะที่พวกเขายังไม่เกิด การตายครั้งที่สองเมื่อพวกเขาตายในโลกดุนยา ส่วนการมีชีวิตครั้งแรก การมีชีวิตอยู่ในโลกดุนยา การมีชีวิตครั้งที่สองคือการมีชีวิตในการฟื้นคืนชีพวันกิยามะฮ์ นี่คือการตายสองครั้งและการมีชีวิตสองครั้ง นี่คือทัศนะของ อิบนุมัสอู๊ด อิบนุอับบาส และกอตาดะฮ์,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5987,4145,40,12,(12)นั่นคือการลงโทษด้วยการอยู่ในนรกตลอดกาล เพราะการปฏิเสธศรัทธาต่ออัลลอฮ์ของพวกเจ้าคือ เมื่อพวกเจ้าถูกเรียกร้องไปสู่ความเป็นเอกภาพ พวกเจ้าก็ปฏิเสธการศรัทธา และเมื่อมีการเรียกร้องไปสู่อัลลาต อัลอุซซา และเจว็ดอื่นๆ พวกเจ้าก็ศรัทธาต่อการเป็นพระเจ้าของมัน ดังนั้นการชี้ขาดตัดสินจึงเป็นของอัลลอฮ์พระองค์เดียว มิใช่พวกเจว็ดหรือรูปปั้นใด ๆ ทั้งสิ้น และไม่มีทางที่พวกเจ้าจะรอดพ้นไปได้ เพราะพระองค์ทรงสูงส่งเหนือปวงบ่าวของพระองค์ ทรงยิ่งใหญ่ในอำนาจของพระองค์ ซึ่งจะกระทำในสิ่งที่พระองค์ทรงประสงค์,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5988,4146,40,13,(13)คือน้ำฝนซึ่งเป็นเหตุแห่งปัจจัยยังชีพและทำให้พืชพันธุ์และผลไม้งอกเงยออกมา,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5989,4147,40,14,(14)คือจงอิบาดะฮ์ต่ออัลลอฮ์เถิด โอ้บรรดามุอ์มินทั้งหลาย โดยเป็นผู้มีความบริสุทธิ์ใจในศาสนาต่อพระองค์ และอย่าได้เคารพภักดีผู้ใดร่วมกับพระองค์,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5990,4148,40,15,(15)พระองค์คืออัลลอฮ์ผู้ทรงตำแหน่งอันสูง เจ้าแห่งบัลลังก์อันยิ่งใหญ่ บัลลังก์นี้เป็นสิ่งที่ถูกบังเกิดที่ยิ่งใหญ่ที่สุด ไม่มีสิ่งใดที่จะเทียบเคียงได้ในบรรดาสิ่งที่ถูกบังเกิดทั้งหลายของอัลลอฮ์ พระองค์จะประทานวะฮีย์ให้แก่ผู้ที่พระองค์ทรงประสงค์ และจะแต่งตั้งให้เขาเป็นร่อซูลเป็นนบี ก็ตาดะฮ์กล่าวว่า ชาวท้องฟ้า (มลาอิกะฮ์) และชาวแผ่นดิน (มนุษย์) จะพบปะกัน เพื่อจะถูกสอบสวนในการงานของพวกเขา,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5991,4149,40,16,(16)วันที่พวกเขาจะออกมาจากกุบูร ไม่มีสิ่งใดจะปกปิดพวกเขา สภาพความเป็นอยู่ของพวกเขา การงานของพวกเขา ความลับต่าง ๆ ของพวกเขาจะไม่เป็นที่ซ่อนเร้นแก่พระองค์แต่อย่างใด,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5992,4149,40,16,(17)อัลลอฮ์ ตะอาลา จะตรัสขณะที่มนุษย์ปรากฏตัวอยู่ในทุ่งมะห์ชัรว่า วันนี้อำนาจเป็นของผู้ใด? ไม่มี ผู้ใดตอบเพราะความกลัวและตกใจ แล้วพระองค์ก็จะตอบแก่พระองค์ว่า เป็นของอัลลอฮ์ ผู้ทรงเอกะ ผู้ทรงพิชิตโดยเด็ดขาด,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5993,4150,40,17,(18)ในวันนั้น ซึ่งเป็นวันชี้ขาดตัดสินระหว่างปวงบ่าว ทุกคนจะได้รับการตอบแทนตามที่เขาได้กระทำไว้ทั้งความดี และความชั่ว คือ ความดีจะไม่ถูกลด ความชั่วจะไม่ถูกเพิ่ม,th,2024-01-21 17:35:46,2024-01-21 17:35:46
5994,4151,40,18,(19)เป็นการเปรียบเทียบเมื่อเกิดความกลัวจนสุดขีด ว่าหัวใจขึ้นมาติดอยู่ที่ลูกกระเดือก,th,2024-01-21 17:35:46,2024-01-21 17:35:46
